,date,convenience_store,store,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
9545,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.74,6,106.44
9546,2014-10-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.75,6,106.5
9547,2014-06-02,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52318,Christian Bros Brandy,6,1750,11.83,17.74,6,106.44
9548,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,2,35.5
9549,2014-07-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,6,106.5
9550,2014-06-16,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051010.0,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52598,E & J Vs,6,1750,11.83,17.75,1,17.75
9551,2014-02-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,55,Sazerac North America,55068,Mr. Boston Blackberry Brandy,6,1750,10.0,14.99,1,14.99
9552,2014-05-12,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,434,Luxco-St Louis,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
9553,2014-10-13,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,434,Luxco-St Louis,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
9554,2014-02-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,434,Luxco-St Louis,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
9555,2014-04-07,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,434,Luxco-St Louis,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
9556,2014-01-13,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1051110.0,BLACKBERRY BRANDIES,350,PARAMOUNT DISTILLERS INC.,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64
9557,2014-08-25,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,35,Bacardi U.S.A. Inc.,56828,Bacardi Classic Cocktails Mojito,6,1750,8.5,13.5,1,13.5
9558,2014-07-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,35,Bacardi U.S.A. Inc.,56846,Bacardi Party Drinks Rum Island Iced Tea,6,1750,6.23,9.72,2,19.44
9559,2015-01-26,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,35,"Bacardi U.S.A., Inc.",56850,Bacardi Party Drinks Bahama Mama,6,1750,6.98,10.47,2,20.94
9560,2014-05-05,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,35,Bacardi U.S.A. Inc.,56850,Bacardi Party Drinks Bahama Mama,6,1750,6.23,9.72,2,19.44
9561,2014-07-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57120,Chi-Chi's Long Island Iced Tea,6,1750,6.5,9.75,2,19.5
9562,2014-01-13,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57125,Chi-Chi's Gold Margarita,6,1750,6.5,9.75,2,19.5
9563,2014-09-08,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.5,9.75,2,19.5
9564,2014-05-19,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.0,9.25,2,18.5
9565,2014-12-01,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.5,9.75,2,19.5
9566,2014-11-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.0,9.25,1,9.25
9567,2014-06-27,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57129,Chi-Chi's Mexican Mudslide,6,1750,6.0,9.25,2,18.5
9568,2014-02-24,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57144,Chi-Chi's White Russian,6,1750,6.5,9.75,2,19.5
9569,2014-07-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57157,Chi-Chi's Pina Colada W/rum,6,1750,6.5,9.75,2,19.5
9570,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,6.5,9.75,2,19.5
9571,2014-08-11,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,55,Sazerac North America,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,6.5,9.75,2,19.5
9572,2014-08-29,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,260,Diageo Americas,58801,Captain Morgan Long Island Iced Tea,6,1750,11.0,16.5,2,33.0
9573,2014-07-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,260,Diageo Americas,58801,Captain Morgan Long Island Iced Tea,6,1750,11.0,16.5,2,33.0
9574,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,6,73.8
9575,2015-02-23,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,6,73.8
9576,2014-09-08,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,6,73.8
9577,2015-01-05,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,6,73.8
9578,2014-05-19,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58840,Jose Cuervo Authentic Grapefruit Tangerine Margarita,6,1750,8.2,12.3,6,73.8
9579,2014-07-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58868,Jose Cuervo Authentic Strawberry Margarita,6,1750,8.2,12.3,6,73.8
9580,2015-01-26,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58873,Jose Cuervo Authentic Watermelon Margarita,6,1750,8.2,12.3,6,73.8
9581,2014-03-24,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58873,Jose Cuervo Authentic Watermelon Margarita,6,1750,7.7,11.8,6,70.8
9582,2014-06-09,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58873,Jose Cuervo Authentic Watermelon Margarita,6,1750,8.2,12.3,6,73.8
9583,2014-07-07,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,395,Proximo,58875,Jose Cuervo Golden Margarita,6,1750,10.5,15.75,6,94.5
9584,2015-01-26,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,421,"Sazerac Co., Inc.",59231,Ice Box Mudslide,6,1750,6.76,10.14,6,60.84
9585,2014-06-02,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,421,Sazerac Co. Inc.,59231,Ice Box Mudslide,6,1750,6.76,10.14,6,60.84
9586,2014-10-13,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,370,Pernod Ricard USA/Austin Nichols,62061,Kahlua Frozen Mudslide,6,1750,7.99,11.99,2,23.98
9587,2014-09-22,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,370,Pernod Ricard USA/Austin Nichols,62061,Kahlua Frozen Mudslide,6,1750,7.99,11.99,1,11.99
9588,2014-05-12,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,330,Monsieur Henri Wines Ltd.,62420,Margaritaville Skinny Margarita,6,1750,6.02,9.53,2,19.06
9589,2014-06-09,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1071100.0,AMERICAN COCKTAILS,330,Monsieur Henri Wines Ltd.,62420,Margaritaville Skinny Margarita,6,1750,6.02,9.53,6,57.18
9590,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,259,Heaven Hill Distilleries Inc.,65195,Hpnotiq,6,750,8.83,13.74,6,82.44
9591,2014-01-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,259,Heaven Hill Distilleries Inc.,65195,Hpnotiq,6,750,8.83,13.74,6,82.44
9592,2014-03-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,461,Campari(skyy),67192,X Rated Fusion Liqueur,6,750,14.66,21.99,2,43.98
9593,2014-03-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,461,Campari(skyy),67192,X Rated Fusion Liqueur,6,750,14.66,21.99,2,43.98
9594,2014-11-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081030.0,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67528,Kahlua Coffee Liqueur,6,1750,22.49,33.74,2,67.48
9595,2014-10-27,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,260,Diageo Americas,68038,Bailey's Original Irish Cream,6,1750,26.49,39.74,2,79.48
9596,2014-02-17,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73050,Rumchata,6,750,12.5,18.75,6,112.5
9597,2015-02-09,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9598,2014-03-17,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9599,2014-03-17,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9600,2014-11-21,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9601,2014-11-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9602,2014-04-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9603,2014-06-02,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,12,294.12
9604,2014-01-27,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,6,147.06
9605,2015-02-09,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75212,Kinky Blue Mini,6,500,7.47,11.21,1,11.21
9606,2014-05-12,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75212,Kinky Blue Mini,6,500,4.96,7.44,6,44.64
9607,2014-08-18,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11.0,16.5,2,33.0
9608,2014-04-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11.0,16.5,2,33.0
9609,2014-02-03,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76038,Midnight Moon Cherry,6,750,10.42,15.63,1,15.63
9610,2014-02-03,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081700.0,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76040,Midnight Moon Strawberry,6,750,10.42,15.63,2,31.26
9611,2014-04-28,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081600.0,WHISKEY LIQUEUR,361,Park Street Imports-Sweet Revenge,77472,Sweet Revenge,6,750,10.98,16.47,2,32.94
9612,2014-10-20,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081200.0,CREAM LIQUEURS,305,MHW Ltd,80485,Tippy Cow Chocolate,6,750,10.0,15.0,2,30.0
9613,2014-03-10,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081300.0,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81208,Paramount Peppermint Schnapps,6,1750,7.08,10.62,6,63.72
9614,2014-09-15,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081330.0,PEACH SCHNAPPS,65,Jim Beam Brands,82849,Dekuyper Peachtree Schnapps Pet,6,1750,11.54,17.31,1,17.31
9615,2014-08-25,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081330.0,PEACH SCHNAPPS,65,Jim Beam Brands,82849,Dekuyper Peachtree Schnapps Pet,6,1750,11.54,17.31,1,17.31
9616,2014-10-06,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081330.0,PEACH SCHNAPPS,65,Jim Beam Brands,82849,Dekuyper Peachtree Schnapps Pet,6,1750,11.54,17.31,1,17.31
9617,2014-08-29,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1081600.0,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,2,57.48
9618,2014-10-27,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,260,Diageo Americas,87485,Don Julio Blanco Tequila,6,750,26.49,39.74,2,79.48
9619,2014-03-03,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,421,Sazerac Co. Inc.,88768,Tortilla White Tequila,6,1750,12.83,19.24,1,19.24
9620,2014-09-22,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,421,Sazerac Co. Inc.,88768,Tortilla White Tequila,6,1750,12.64,18.96,1,18.96
9621,2014-07-14,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,35,Bacardi U.S.A. Inc.,89099,Cazadores Anejo,6,750,23.33,35.0,2,70.0
9622,2014-05-12,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,260,Diageo Americas,89175,Don Julio Anejo Tequila,6,750,32.0,48.0,6,288.0
9623,2014-02-17,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,260,Diageo Americas,89175,Don Julio Anejo Tequila,6,750,32.0,48.0,6,288.0
9624,2014-03-31,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,19.25,29.37,6,176.22
9625,2014-03-03,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,19.25,29.37,2,58.74
9626,2014-09-15,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15.0,22.5,4,90.0
9627,2014-12-01,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15.0,22.5,4,90.0
9628,2014-07-07,,2460,721 CENTRAL AVENUE WEST,HAMPTON,50441,"721 CENTRAL AVENUE WEST
HAMPTON 50441
(42.741766296000037, -93.216930347999948)",35,Franklin,1022100.0,TEQUILA,255,Wilson Daniels Ltd.,89242,Corralejo Reposado Tequila,6,750,15.0,22.5,2,45.0
